PULocationID,trip_count,avg_rpm,median_rpm,std_rpm,avg_dist,cc_rate,airport_rate,avg_tip_rate,rpm_group
216,1212,13.905242491749176,5.5381,14.803366727660073,7.609686468646865,0.905940594059406,0.33910891089108913,0.06963506375227686,high_rpm
217,290,8.776644482758622,6.44515,6.88363905108784,5.226413793103449,0.9137931034482759,0.020689655172413793,0.03126415094339623,mid_rpm
218,659,5.4192,4.0,4.341133870578014,9.70855842185129,0.9848254931714719,0.01669195751138088,0.002529121725731895,low_rpm
219,611,6.989887888707037,4.5764,9.385557584553398,12.479214402618659,0.8887070376432079,0.05237315875613748,0.0833841620626151,mid_rpm
220,432,5.750357175925926,4.3308,5.773392717761218,8.147523148148148,0.9791666666666666,0.0023148148148148147,0.005722458628841607,low_rpm
222,1060,6.517113584905661,5.0,4.786582797507831,6.9904339622641505,0.9990566037735849,0.0,0.0005948064211520303,mid_rpm
223,816,13.04924399509804,7.2677499999999995,13.69939646313113,5.310698529411765,0.7977941176470589,0.17769607843137256,0.13226451612903226,high_rpm
224,3081,11.758723563777995,10.8333,5.866595220159453,2.6272314183706587,0.8474521259331386,0.020123336579032782,0.23931911145155113,high_rpm
225,1763,7.2529241066364145,5.5102,6.275098410847918,5.6969256948383435,0.9892229154849688,0.0017016449234259785,0.003880389908256881,mid_rpm
226,3046,9.187741070256074,7.26815,7.291286364289423,6.367787261982928,0.7856204858831254,0.31680892974392644,0.14534596740493105,mid_rpm
227,448,7.222818303571429,5.44655,6.648697946818694,6.627209821428571,0.9866071428571429,0.002232142857142857,0.0006694570135746606,mid_rpm
228,754,6.1891088859416445,5.1042000000000005,4.241610055069916,7.2381034482758615,0.9748010610079576,0.006631299734748011,0.014683945578231293,mid_rpm
229,50962,14.53507833483772,12.625,8.003694208824642,2.028628389780621,0.8754562222832699,0.01932812683960598,0.2627900728454556,high_rpm
230,92610,14.076361761148902,12.0902,8.513220949960035,2.983909405031854,0.8459345643019113,0.0686642911132707,0.25856000995634526,high_rpm
231,38982,11.760351770047714,9.908,7.046909797641262,3.089477707659946,0.9112154327638398,0.015186496331640244,0.2418799076602573,high_rpm
232,4374,9.959397690900778,8.12825,6.955001708375733,3.9817078189300417,0.9016918152720622,0.011202560585276635,0.1781926470588235,mid_rpm
